<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.02.16	06:00:00	1.07601	1.07602	1.07582	1.07583	318	0	0
2024.02.16	06:15:00	1.07583	1.07591	1.07575	1.07589	271	0	0
2024.02.16	06:30:00	1.07590	1.07603	1.07584	1.07598	257	0	0
2024.02.16	06:45:00	1.07598	1.07613	1.07591	1.07594	277	0	0
2024.02.16	07:00:00	1.07593	1.07620	1.07586	1.07607	366	0	0
2024.02.16	07:15:00	1.07607	1.07614	1.07594	1.07599	310	0	0
2024.02.16	07:30:00	1.07599	1.07611	1.07593	1.07608	314	0	0
2024.02.16	07:45:00	1.07608	1.07611	1.07597	1.07603	457	0	0
2024.02.16	08:00:00	1.07603	1.07610	1.07591	1.07602	241	0	0
2024.02.16	08:15:00	1.07602	1.07608	1.07587	1.07595	365	0	0
2024.02.16	08:30:00	1.07595	1.07623	1.07588	1.07620	292	0	0
2024.02.16	08:45:00	1.07620	1.07628	1.07610	1.07627	371	0	0
2024.02.16	09:00:00	1.07628	1.07649	1.07617	1.07639	661	0	0
2024.02.16	09:15:00	1.07640	1.07674	1.07617	1.07653	621	0	0
2024.02.16	09:30:00	1.07652	1.07680	1.07618	1.07628	798	0	0
2024.02.16	09:45:00	1.07628	1.07638	1.07602	1.07608	716	0	0
2024.02.16	10:00:00	1.07610	1.07644	1.07602	1.07609	725	0	0
2024.02.16	10:15:00	1.07607	1.07657	1.07597	1.07631	650	0	0
2024.02.16	10:30:00	1.07631	1.07686	1.07626	1.07672	685	0	0
2024.02.16	10:45:00	1.07672	1.07715	1.07672	1.07700	626	0	0
2024.02.16	11:00:00	1.07700	1.07718	1.07667	1.07667	644	0	0
2024.02.16	11:15:00	1.07668	1.07703	1.07655	1.07693	646	0	0
2024.02.16	11:30:00	1.07693	1.07716	1.07657	1.07664	667	0	0
2024.02.16	11:45:00	1.07664	1.07671	1.07642	1.07660	529	0	0
2024.02.16	12:00:00	1.07662	1.07664	1.07636	1.07655	476	0	0
2024.02.16	12:15:00	1.07655	1.07655	1.07628	1.07635	328	0	0
2024.02.16	12:30:00	1.07635	1.07700	1.07634	1.07694	413	0	0
2024.02.16	12:45:00	1.07693	1.07709	1.07676	1.07682	486	0	0
2024.02.16	13:00:00	1.07682	1.07740	1.07670	1.07735	383	0	0
2024.02.16	13:15:00	1.07735	1.07765	1.07730	1.07733	411	0	0
2024.02.16	13:30:00	1.07734	1.07796	1.07730	1.07785	485	0	0
2024.02.16	13:45:00	1.07785	1.07801	1.07776	1.07776	512	0	0
2024.02.16	14:00:00	1.07774	1.07781	1.07744	1.07744	589	0	0
2024.02.16	14:15:00	1.07743	1.07760	1.07734	1.07735	532	0	0
2024.02.16	14:30:00	1.07735	1.07761	1.07700	1.07714	665	0	0
2024.02.16	14:45:00	1.07714	1.07730	1.07677	1.07682	621	0	0
2024.02.16	15:00:00	1.07682	1.07713	1.07661	1.07662	747	0	0
2024.02.16	15:15:00	1.07662	1.07681	1.07620	1.07675	826	0	0
2024.02.16	15:30:00	1.07676	1.07678	1.07321	1.07411	2052	0	0
2024.02.16	15:45:00	1.07414	1.07492	1.07388	1.07462	1449	0	0
2024.02.16	16:00:00	1.07467	1.07532	1.07432	1.07436	1489	0	0
2024.02.16	16:15:00	1.07435	1.07504	1.07411	1.07499	1113	0	0
2024.02.16	16:30:00	1.07500	1.07570	1.07481	1.07538	1478	0	50
2024.02.16	16:45:00	1.07539	1.07558	1.07484	1.07484	1387	0	0
2024.02.16	17:00:00	1.07508	1.07691	1.07487	1.07691	1568	0	0
2024.02.16	17:15:00	1.07691	1.07720	1.07662	1.07676	1301	0	0
2024.02.16	17:30:00	1.07676	1.07771	1.07648	1.07759	1107	0	0
2024.02.16	17:45:00	1.07760	1.07762	1.07706	1.07710	1174	0	0
2024.02.16	18:00:00	1.07712	1.07734	1.07685	1.07720	1014	0	0
2024.02.16	18:15:00	1.07720	1.07754	1.07714	1.07731	734	0	0
2024.02.16	18:30:00	1.07731	1.07742	1.07708	1.07713	767	0	0
2024.02.16	18:45:00	1.07713	1.07724	1.07658	1.07685	820	0	0
2024.02.16	19:00:00	1.07684	1.07696	1.07652	1.07670	548	0	0
2024.02.16	19:15:00	1.07670	1.07675	1.07628	1.07663	538	0	0
2024.02.16	19:30:00	1.07663	1.07706	1.07656	1.07706	763	0	0
2024.02.16	19:45:00	1.07707	1.07780	1.07705	1.07780	591	0	0
2024.02.16	20:00:00	1.07780	1.07788	1.07740	1.07756	754	0	0
2024.02.16	20:15:00	1.07756	1.07767	1.07742	1.07754	510	0	0
2024.02.16	20:30:00	1.07754	1.07817	1.07746	1.07816	428	0	0
2024.02.16	20:45:00	1.07816	1.07861	1.07805	1.07852	541	0	0
2024.02.16	21:00:00	1.07852	1.07876	1.07847	1.07856	483	0	0
2024.02.16	21:15:00	1.07855	1.07872	1.07844	1.07847	419	0	0
2024.02.16	21:30:00	1.07848	1.07852	1.07800	1.07808	508	0	0
2024.02.16	21:45:00	1.07808	1.07811	1.07755	1.07771	866	0	0
2024.02.16	22:00:00	1.07771	1.07771	1.07740	1.07746	627	0	0
2024.02.16	22:15:00	1.07744	1.07772	1.07740	1.07765	507	0	0
2024.02.16	22:30:00	1.07765	1.07776	1.07741	1.07745	508	0	0
2024.02.16	22:45:00	1.07745	1.07772	1.07730	1.07765	506	0	0
2024.02.16	23:00:00	1.07766	1.07772	1.07750	1.07764	208	0	0
2024.02.16	23:15:00	1.07764	1.07779	1.07760	1.07778	156	0	0
2024.02.16	23:30:00	1.07778	1.07778	1.07761	1.07772	206	0	0
2024.02.16	23:45:00	1.07772	1.07773	1.07755	1.07763	252	0	0
2024.02.19	00:00:00	1.07716	1.07754	1.07672	1.07747	69	0	25
2024.02.19	00:15:00	1.07747	1.07755	1.07696	1.07722	151	0	23
2024.02.19	00:30:00	1.07721	1.07752	1.07721	1.07735	107	0	27
2024.02.19	00:45:00	1.07735	1.07737	1.07718	1.07736	47	0	29
2024.02.19	01:00:00	1.07729	1.07801	1.07729	1.07800	207	0	0
2024.02.19	01:15:00	1.07800	1.07817	1.07794	1.07815	198	0	0
2024.02.19	01:30:00	1.07815	1.07823	1.07804	1.07823	232	0	0
2024.02.19	01:45:00	1.07822	1.07851	1.07819	1.07840	222	0	0
2024.02.19	02:00:00	1.07840	1.07878	1.07838	1.07877	311	0	0
2024.02.19	02:15:00	1.07877	1.07891	1.07872	1.07876	271	0	0
2024.02.19	02:30:00	1.07876	1.07889	1.07848	1.07856	279	0	0
2024.02.19	02:45:00	1.07856	1.07871	1.07852	1.07869	462	0	0
2024.02.19	03:00:00	1.07871	1.07881	1.07865	1.07874	494	0	0
2024.02.19	03:15:00	1.07874	1.07876	1.07816	1.07816	512	0	0
2024.02.19	03:30:00	1.07815	1.07823	1.07785	1.07789	649	0	0
2024.02.19	03:45:00	1.07789	1.07828	1.07785	1.07804	433	0	0
2024.02.19	04:00:00	1.07804	1.07804	1.07782	1.07791	341	0	0
2024.02.19	04:15:00	1.07791	1.07804	1.07786	1.07792	295	0	0
2024.02.19	04:30:00	1.07792	1.07793	1.07781	1.07791	344	0	0
2024.02.19	04:45:00	1.07791	1.07819	1.07790	1.07813	268	0	0
2024.02.19	05:00:00	1.07813	1.07832	1.07811	1.07832	352	0	0
2024.02.19	05:15:00	1.07832	1.07833	1.07811	1.07822	248	0	0
2024.02.19	05:30:00	1.07822	1.07822	1.07790	1.07791	240	0	0
2024.02.19	05:45:00	1.07791	1.07793	1.07751	1.07756	184	0	0
2024.02.19	06:00:00	1.07755	1.07762	1.07750	1.07758	225	0	0
2024.02.19	06:15:00	1.07758	1.07778	1.07755	1.07772	234	0	0
2024.02.19	06:30:00	1.07772	1.07787	1.07767	1.07787	218	0	0
2024.02.19	06:45:00	1.07787	1.07812	1.07752	1.07779	330	0	0
2024.02.19	07:00:00	1.07778	1.07790	1.07770	1.07782	251	0	0
2024.02.19	07:15:00	1.07782	1.07805	1.07780	1.07804	368	0	0
2024.02.19	07:30:00	1.07804	1.07828	1.07804	1.07823	340	0	0
2024.02.19	07:45:00	1.07823	1.07829	1.07818	1.07818	442	0	0
2024.02.19	08:00:00	1.07818	1.07831	1.07804	1.07828	293	0	0
2024.02.19	08:15:00	1.07828	1.07828	1.07801	1.07817	255	0	0
2024.02.19	08:30:00	1.07817	1.07838	1.07810	1.07836	293	0	0
2024.02.19	08:45:00	1.07836	1.07867	1.07825	1.07864	346	0	0
2024.02.19	09:00:00	1.07870	1.07887	1.07864	1.07883	415	0	0
2024.02.19	09:15:00	1.07883	1.07894	1.07866	1.07868	424	0	0
2024.02.19	09:30:00	1.07870	1.07888	1.07861	1.07862	442	0	0
2024.02.19	09:45:00	1.07862	1.07866	1.07815	1.07826	573	0	0
2024.02.19	10:00:00	1.07831	1.07864	1.07825	1.07859	770	0	0
2024.02.19	10:15:00	1.07863	1.07873	1.07827	1.07868	625	0	0
2024.02.19	10:30:00	1.07867	1.07870	1.07820	1.07827	710	0	0
2024.02.19	10:45:00	1.07827	1.07845	1.07763	1.07783	714	0	0
2024.02.19	11:00:00	1.07784	1.07835	1.07771	1.07773	804	0	0
2024.02.19	11:15:00	1.07773	1.07788	1.07741	1.07750	599	0	0
2024.02.19	11:30:00	1.07749	1.07784	1.07724	1.07755	585	0	0
2024.02.19	11:45:00	1.07755	1.07757	1.07726	1.07749	666	0	0
2024.02.19	12:00:00	1.07749	1.07754	1.07723	1.07743	631	0	0
2024.02.19	12:15:00	1.07743	1.07777	1.07732	1.07772	442	0	0
2024.02.19	12:30:00	1.07772	1.07788	1.07751	1.07765	496	0	0
2024.02.19	12:45:00	1.07765	1.07774	1.07743	1.07755	546	0	0
2024.02.19	13:00:00	1.07755	1.07759	1.07737	1.07749	441	0	0
2024.02.19	13:15:00	1.07749	1.07808	1.07746	1.07802	526	0	0
2024.02.19	13:30:00	1.07802	1.07818	1.07786	1.07789	498	0	0
2024.02.19	13:45:00	1.07790	1.07804	1.07771	1.07771	425	0	0
2024.02.19	14:00:00	1.07771	1.07784	1.07750	1.07781	417	0	0
2024.02.19	14:15:00	1.07781	1.07797	1.07767	1.07774	335	0	0
2024.02.19	14:30:00	1.07775	1.07779	1.07740	1.07744	356	0	0
2024.02.19	14:45:00	1.07744	1.07765	1.07697	1.07701	475	0	0
2024.02.19	15:00:00	1.07704	1.07789	1.07703	1.07773	537	0	0
2024.02.19	15:15:00	1.07773	1.07775	1.07710	1.07714	514	0	0
2024.02.19	15:30:00	1.07713	1.07731	1.07711	1.07724	425	0	0
2024.02.19	15:45:00	1.07724	1.07728	1.07676	1.07703	518	0	0
2024.02.19	16:00:00	1.07703	1.07707	1.07659	1.07686	683	0	0
2024.02.19	16:15:00	1.07687	1.07703	1.07657	1.07673	554	0	0
2024.02.19	16:30:00	1.07673	1.07678	1.07635	1.07656	490	0	0
2024.02.19	16:45:00	1.07656	1.07666	1.07632	1.07664	540	0	0
2024.02.19	17:00:00	1.07665	1.07666	1.07628	1.07629	437	0	0
2024.02.19	17:15:00	1.07629	1.07673	1.07621	1.07648	564	0	0
2024.02.19	17:30:00	1.07649	1.07680	1.07641	1.07659	479	0	0
2024.02.19	17:45:00	1.07658	1.07687	1.07649	1.07675	545	0	0
2024.02.19	18:00:00	1.07674	1.07674	1.07627	1.07654	542	0	0
2024.02.19	18:15:00	1.07654	1.07684	1.07650	1.07681	289	0	0
2024.02.19	18:30:00	1.07681	1.07699	1.07677	1.07695	193	0	0
2024.02.19	18:45:00	1.07695	1.07708	1.07685	1.07698	259	0	0
2024.02.19	19:00:00	1.07699	1.07721	1.07695	1.07718	205	0	0
2024.02.19	19:15:00	1.07718	1.07739	1.07714	1.07739	173	0	0
2024.02.19	19:30:00	1.07739	1.07759	1.07739	1.07759	172	0	0
2024.02.19	19:45:00	1.07759	1.07765	1.07750	1.07762	169	0	0
2024.02.19	20:00:00	1.07761	1.07798	1.07759	1.07797	126	0	0
2024.02.19	20:15:00	1.07797	1.07836	1.07796	1.07804	185	0	0
2024.02.19	20:30:00	1.07805	1.07809	1.07793	1.07800	102	0	0
2024.02.19	20:45:00	1.07799	1.07799	1.07782	1.07792	196	0	0
2024.02.19	21:00:00	1.07793	1.07821	1.07793	1.07800	149	0	0
2024.02.19	21:15:00	1.07800	1.07801	1.07781	1.07786	86	0	0
2024.02.19	21:30:00	1.07786	1.07807	1.07785	1.07804	73	0	0
2024.02.19	21:45:00	1.07808	1.07811	1.07786	1.07786	213	0	0
2024.02.19	22:00:00	1.07787	1.07789	1.07780	1.07783	142	0	0
2024.02.19	22:15:00	1.07784	1.07789	1.07780	1.07788	83	0	0
2024.02.19	22:30:00	1.07787	1.07790	1.07775	1.07782	88	0	0
2024.02.19	22:45:00	1.07783	1.07801	1.07778	1.07794	81	0	0
2024.02.19	23:00:00	1.07794	1.07796	1.07790	1.07792	47	0	0
2024.02.19	23:15:00	1.07792	1.07815	1.07790	1.07815	67	0	0
2024.02.19	23:30:00	1.07815	1.07823	1.07812	1.07814	65	0	0
2024.02.19	23:45:00	1.07817	1.07817	1.07772	1.07775	44	0	0
2024.02.20	00:00:00	1.07761	1.07770	1.07666	1.07761	155	0	23
2024.02.20	00:15:00	1.07763	1.07785	1.07744	1.07780	90	0	15
2024.02.20	00:30:00	1.07783	1.07795	1.07775	1.07785	85	0	8
2024.02.20	00:45:00	1.07784	1.07789	1.07748	1.07788	350	0	12
2024.02.20	01:00:00	1.07790	1.07793	1.07763	1.07768	191	0	0
2024.02.20	01:15:00	1.07768	1.07769	1.07748	1.07753	255	0	0
2024.02.20	01:30:00	1.07753	1.07760	1.07749	1.07756	186	0	0
2024.02.20	01:45:00	1.07756	1.07759	1.07739	1.07755	124	0	0
2024.02.20	02:00:00	1.07755	1.07769	1.07731	1.07731	386	0	0
2024.02.20	02:15:00	1.07731	1.07740	1.07695	1.07718	326	0	0
2024.02.20	02:30:00	1.07718	1.07731	1.07693	1.07696	334	0	0
2024.02.20	02:45:00	1.07696	1.07705	1.07678	1.07697	369	0	0
2024.02.20	03:00:00	1.07697	1.07701	1.07651	1.07651	459	0	0
2024.02.20	03:15:00	1.07651	1.07710	1.07651	1.07707	610	0	0
2024.02.20	03:30:00	1.07707	1.07714	1.07657	1.07669	635	0	0
2024.02.20	03:45:00	1.07669	1.07674	1.07654	1.07660	503	0	0
2024.02.20	04:00:00	1.07660	1.07662	1.07619	1.07632	491	0	0
2024.02.20	04:15:00	1.07632	1.07659	1.07627	1.07658	428	0	0
2024.02.20	04:30:00	1.07658	1.07659	1.07637	1.07648	358	0	0
2024.02.20	04:45:00	1.07648	1.07671	1.07617	1.07671	419	0	0
2024.02.20	05:00:00	1.07669	1.07669	1.07646	1.07658	357	0	0
2024.02.20	05:15:00	1.07658	1.07679	1.07655	1.07678	306	0	0
2024.02.20	05:30:00	1.07679	1.07685	1.07668	1.07677	345	0	0
2024.02.20	05:45:00	1.07677	1.07687	1.07660	1.07680	460	0	0
2024.02.20	06:00:00	1.07679	1.07701	1.07675	1.07701	290	0	0
2024.02.20	06:15:00	1.07701	1.07711	1.07685	1.07700	312	0	0
2024.02.20	06:30:00	1.07700	1.07704	1.07689	1.07692	348	0	0
2024.02.20	06:45:00	1.07693	1.07703	1.07686	1.07691	417	0	0
2024.02.20	07:00:00	1.07692	1.07702	1.07684	1.07686	429	0	0
2024.02.20	07:15:00	1.07687	1.07694	1.07670	1.07678	242	0	0
2024.02.20	07:30:00	1.07678	1.07681	1.07654	1.07672	396	0	0
2024.02.20	07:45:00	1.07673	1.07684	1.07666	1.07680	413	0	0
2024.02.20	08:00:00	1.07680	1.07702	1.07675	1.07702	360	0	0
2024.02.20	08:15:00	1.07702	1.07721	1.07700	1.07721	258	0	0
2024.02.20	08:30:00	1.07719	1.07730	1.07709	1.07720	371	0	0
2024.02.20	08:45:00	1.07720	1.07726	1.07691	1.07709	449	0	0
2024.02.20	09:00:00	1.07709	1.07749	1.07709	1.07735	766	0	0
2024.02.20	09:15:00	1.07735	1.07749	1.07707	1.07723	540	0	0
2024.02.20	09:30:00	1.07723	1.07730	1.07675	1.07684	768	0	0
2024.02.20	09:45:00	1.07684	1.07739	1.07683	1.07698	806	0	0
2024.02.20	10:00:00	1.07697	1.07749	1.07697	1.07732	996	0	0
2024.02.20	10:15:00	1.07731	1.07752	1.07706	1.07739	953	0	0
2024.02.20	10:30:00	1.07739	1.07740	1.07689	1.07718	735	0	0
2024.02.20	10:45:00	1.07717	1.07777	1.07708	1.07759	897	0	0
2024.02.20	11:00:00	1.07758	1.07805	1.07739	1.07792	767	0	0
2024.02.20	11:15:00	1.07793	1.07916	1.07791	1.07895	700	0	0
2024.02.20	11:30:00	1.07895	1.07976	1.07888	1.07955	612	0	0
2024.02.20	11:45:00	1.07955	1.07989	1.07922	1.07980	656	0	0
2024.02.20	12:00:00	1.07978	1.07993	1.07955	1.07990	682	0	0
2024.02.20	12:15:00	1.07990	1.08034	1.07982	1.08021	589	0	0
2024.02.20	12:30:00	1.08021	1.08096	1.08009	1.08053	677	0	0
2024.02.20	12:45:00	1.08051	1.08078	1.08029	1.08040	757	0	0
2024.02.20	13:00:00	1.08041	1.08044	1.07978	1.07980	736	0	0
2024.02.20	13:15:00	1.07980	1.08003	1.07938	1.07954	809	0	0
2024.02.20	13:30:00	1.07952	1.08017	1.07937	1.07994	721	0	0
2024.02.20	13:45:00	1.07994	1.08024	1.07964	1.07984	671	0	0
2024.02.20	14:00:00	1.07985	1.08011	1.07968	1.07991	726	0	0
2024.02.20	14:15:00	1.07991	1.08053	1.07975	1.08048	606	0	0
2024.02.20	14:30:00	1.08048	1.08057	1.08014	1.08018	715	0	0
2024.02.20	14:45:00	1.08018	1.08025	1.07955	1.07981	819	0	0
2024.02.20	15:00:00	1.07981	1.08064	1.07970	1.08054	1023	0	0
2024.02.20	15:15:00	1.08055	1.08089	1.08042	1.08089	793	0	0
2024.02.20	15:30:00	1.08087	1.08161	1.08086	1.08150	1406	0	0
2024.02.20	15:45:00	1.08150	1.08249	1.08150	1.08230	1100	0	0
2024.02.20	16:00:00	1.08234	1.08240	1.08184	1.08230	972	0	0
2024.02.20	16:15:00	1.08230	1.08315	1.08224	1.08301	1014	0	0
2024.02.20	16:30:00	1.08303	1.08389	1.08258	1.08265	1185	0	0
2024.02.20	16:45:00	1.08266	1.08340	1.08266	1.08291	1101	0	0
2024.02.20	17:00:00	1.08291	1.08297	1.08210	1.08216	1094	0	0
2024.02.20	17:15:00	1.08216	1.08281	1.08203	1.08256	962	0	0
2024.02.20	17:30:00	1.08256	1.08259	1.08141	1.08146	1036	0	0
2024.02.20	17:45:00	1.08146	1.08237	1.08132	1.08227	1002	0	0
2024.02.20	18:00:00	1.08227	1.08249	1.08171	1.08176	1217	0	0
2024.02.20	18:15:00	1.08176	1.08199	1.08159	1.08178	777	0	0
2024.02.20	18:30:00	1.08182	1.08189	1.08125	1.08127	798	0	0
2024.02.20	18:45:00	1.08126	1.08169	1.08125	1.08130	712	0	0
2024.02.20	19:00:00	1.08131	1.08150	1.08092	1.08093	822	0	0
2024.02.20	19:15:00	1.08093	1.08136	1.08093	1.08114	645	0	0
2024.02.20	19:30:00	1.08114	1.08142	1.08097	1.08115	645	0	0
2024.02.20	19:45:00	1.08113	1.08122	1.08104	1.08119	647	0	0
2024.02.20	20:00:00	1.08118	1.08121	1.08091	1.08108	466	0	0
2024.02.20	20:15:00	1.08108	1.08109	1.08082	1.08103	576	0	0
2024.02.20	20:30:00	1.08104	1.08109	1.08071	1.08102	493	0	0
2024.02.20	20:45:00	1.08102	1.08131	1.08089	1.08099	467	0	0
2024.02.20	21:00:00	1.08097	1.08099	1.08078	1.08094	699	0	0
2024.02.20	21:15:00	1.08093	1.08115	1.08082	1.08094	704	0	0
2024.02.20	21:30:00	1.08094	1.08102	1.08086	1.08093	733	0	0
2024.02.20	21:45:00	1.08093	1.08104	1.08065	1.08065	664	0	0
2024.02.20	22:00:00	1.08065	1.08093	1.08044	1.08084	655	0	0
2024.02.20	22:15:00	1.08084	1.08127	1.08079	1.08124	465	0	0
2024.02.20	22:30:00	1.08125	1.08127	1.08090	1.08117	557	0	0
2024.02.20	22:45:00	1.08117	1.08127	1.08102	1.08105	607	0	0
2024.02.20	23:00:00	1.08106	1.08108	1.08071	1.08072	229	0	0
2024.02.20	23:15:00	1.08072	1.08082	1.08067	1.08079	156	0	0
2024.02.20	23:30:00	1.08078	1.08082	1.08069	1.08075	171	0	0
2024.02.20	23:45:00	1.08074	1.08087	1.08072	1.08078	408	0	0
2024.02.21	00:00:00	1.08048	1.08062	1.08040	1.08060	49	0	24
2024.02.21	00:15:00	1.08062	1.08086	1.08061	1.08081	81	0	13
2024.02.21	00:30:00	1.08079	1.08093	1.08076	1.08088	78	0	14
2024.02.21	00:45:00	1.08088	1.08094	1.08085	1.08089	139	0	13
2024.02.21	01:00:00	1.08089	1.08095	1.08074	1.08091	267	0	0
2024.02.21	01:15:00	1.08091	1.08111	1.08086	1.08106	199	0	0
2024.02.21	01:30:00	1.08105	1.08106	1.08090	1.08098	140	0	0
2024.02.21	01:45:00	1.08098	1.08111	1.08094	1.08099	164	0	0
2024.02.21	02:00:00	1.08100	1.08113	1.08069	1.08093	479	0	0
2024.02.21	02:15:00	1.08093	1.08097	1.08068	1.08091	452	0	0
2024.02.21	02:30:00	1.08092	1.08105	1.08086	1.08105	341	0	0
2024.02.21	02:45:00	1.08105	1.08107	1.08086	1.08103	478	0	0
2024.02.21	03:00:00	1.08103	1.08103	1.08065	1.08071	348	0	0
2024.02.21	03:15:00	1.08071	1.08083	1.08055	1.08076	509	0	0
2024.02.21	03:30:00	1.08077	1.08123	1.08064	1.08123	748	0	0
2024.02.21	03:45:00	1.08123	1.08127	1.08098	1.08120	589	0	0
2024.02.21	04:00:00	1.08120	1.08159	1.08120	1.08145	448	0	0
2024.02.21	04:15:00	1.08145	1.08164	1.08144	1.08158	341	0	0
2024.02.21	04:30:00	1.08158	1.08164	1.08139	1.08161	376	0	0
2024.02.21	04:45:00	1.08161	1.08174	1.08145	1.08151	416	0	0
2024.02.21	05:00:00	1.08152	1.08173	1.08148	1.08167	397	0	0
2024.02.21	05:15:00	1.08165	1.08179	1.08151	1.08156	421	0	0
2024.02.21	05:30:00	1.08156	1.08158	1.08136	1.08147	461	0	0
2024.02.21	05:45:00	1.08147	1.08190	1.08144	1.08180	340	0	0
2024.02.21	06:00:00	1.08180	1.08191	1.08164	1.08168	302	0	0
2024.02.21	06:15:00	1.08168	1.08170	1.08137	1.08149	277	0	0
2024.02.21	06:30:00	1.08150	1.08154	1.08142	1.08144	335	0	0
2024.02.21	06:45:00	1.08144	1.08159	1.08136	1.08143	288	0	0
2024.02.21	07:00:00	1.08143	1.08158	1.08136	1.08139	314	0	0
2024.02.21	07:15:00	1.08140	1.08145	1.08126	1.08129	263	0	0
2024.02.21	07:30:00	1.08129	1.08149	1.08126	1.08147	504	0	0
2024.02.21	07:45:00	1.08147	1.08167	1.08147	1.08151	375	0	0
2024.02.21	08:00:00	1.08151	1.08153	1.08110	1.08111	366	0	0
2024.02.21	08:15:00	1.08113	1.08128	1.08101	1.08106	450	0	0
2024.02.21	08:30:00	1.08107	1.08110	1.08092	1.08096	364	0	0
2024.02.21	08:45:00	1.08095	1.08123	1.08076	1.08115	404	0	0
2024.02.21	09:00:00	1.08114	1.08142	1.08096	1.08112	559	0	0
2024.02.21	09:15:00	1.08112	1.08140	1.08088	1.08098	568	0	0
2024.02.21	09:30:00	1.08099	1.08102	1.08065	1.08081	623	0	0
2024.02.21	09:45:00	1.08081	1.08138	1.08080	1.08108	528	0	0
2024.02.21	10:00:00	1.08106	1.08147	1.08090	1.08106	809	0	0
2024.02.21	10:15:00	1.08107	1.08124	1.08065	1.08076	748	0	0
2024.02.21	10:30:00	1.08077	1.08091	1.08056	1.08063	677	0	0
2024.02.21	10:45:00	1.08063	1.08075	1.07973	1.07988	552	0	0
2024.02.21	11:00:00	1.07987	1.07987	1.07900	1.07929	892	0	0
2024.02.21	11:15:00	1.07929	1.07959	1.07926	1.07949	663	0	0
2024.02.21	11:30:00	1.07949	1.07992	1.07937	1.07977	640	0	0
2024.02.21	11:45:00	1.07976	1.08005	1.07958	1.07999	538	0	0
2024.02.21	12:00:00	1.07999	1.08004	1.07961	1.07983	765	0	0
2024.02.21	12:15:00	1.07983	1.08008	1.07971	1.08008	726	0	0
2024.02.21	12:30:00	1.08004	1.08014	1.07978	1.07996	550	0	0
2024.02.21	12:45:00	1.07997	1.08033	1.07987	1.08011	546	0	0
2024.02.21	13:00:00	1.08011	1.08024	1.07991	1.08004	597	0	0
2024.02.21	13:15:00	1.08004	1.08014	1.07957	1.07969	525	0	0
2024.02.21	13:30:00	1.07968	1.07984	1.07943	1.07949	518	0	0
2024.02.21	13:45:00	1.07949	1.07990	1.07948	1.07990	442	0	0
2024.02.21	14:00:00	1.07990	1.08018	1.07965	1.08017	587	0	0
2024.02.21	14:15:00	1.08017	1.08023	1.07989	1.07991	645	0	0
2024.02.21	14:30:00	1.07991	1.08005	1.07965	1.07977	661	0	0
2024.02.21	14:45:00	1.07977	1.08032	1.07970	1.08032	805	0	0
2024.02.21	15:00:00	1.08033	1.08109	1.08032	1.08098	868	0	0
2024.02.21	15:15:00	1.08099	1.08108	1.08040	1.08048	875	0	0
2024.02.21	15:30:00	1.08047	1.08103	1.08041	1.08096	817	0	0
2024.02.21	15:45:00	1.08096	1.08115	1.08076	1.08102	688	0	0
2024.02.21	16:00:00	1.08102	1.08153	1.08098	1.08134	753	0	0
2024.02.21	16:15:00	1.08135	1.08148	1.08082	1.08095	763	0	0
2024.02.21	16:30:00	1.08094	1.08107	1.08063	1.08103	1162	0	0
2024.02.21	16:45:00	1.08103	1.08162	1.08101	1.08133	807	0	0
2024.02.21	17:00:00	1.08130	1.08200	1.08110	1.08172	1033	0	0
2024.02.21	17:15:00	1.08172	1.08194	1.08113	1.08136	1036	0	0
2024.02.21	17:30:00	1.08136	1.08153	1.08099	1.08115	927	0	0
2024.02.21	17:45:00	1.08115	1.08119	1.08045	1.08053	1013	0	0
2024.02.21	18:00:00	1.08053	1.08122	1.08009	1.08122	997	0	0
2024.02.21	18:15:00	1.08123	1.08153	1.08087	1.08148	794	0	0
2024.02.21	18:30:00	1.08148	1.08182	1.08134	1.08177	944	0	0
2024.02.21	18:45:00	1.08177	1.08191	1.08150	1.08171	722	0	0
2024.02.21	19:00:00	1.08174	1.08175	1.08109	1.08127	729	0	0
2024.02.21	19:15:00	1.08127	1.08138	1.08080	1.08094	738	0	0
2024.02.21	19:30:00	1.08094	1.08097	1.08076	1.08080	570	0	0
2024.02.21	19:45:00	1.08081	1.08098	1.08069	1.08077	540	0	0
2024.02.21	20:00:00	1.08076	1.08082	1.08000	1.08071	1333	0	0
2024.02.21	20:15:00	1.08071	1.08109	1.08066	1.08093	730	0	0
2024.02.21	20:30:00	1.08093	1.08137	1.08091	1.08126	614	0	0
2024.02.21	20:45:00	1.08127	1.08132	1.08096	1.08118	651	0	0
2024.02.21	21:00:00	1.08117	1.08244	1.08051	1.08179	1727	0	0
2024.02.21	21:15:00	1.08177	1.08191	1.08142	1.08175	1357	0	0
2024.02.21	21:30:00	1.08175	1.08197	1.08138	1.08139	928	0	0
2024.02.21	21:45:00	1.08139	1.08188	1.08130	1.08166	925	0	0
2024.02.21	22:00:00	1.08165	1.08174	1.08139	1.08166	872	0	0
2024.02.21	22:15:00	1.08165	1.08167	1.08125	1.08163	709	0	0
2024.02.21	22:30:00	1.08162	1.08210	1.08162	1.08200	543	0	0
2024.02.21	22:45:00	1.08204	1.08209	1.08171	1.08173	794	0	0
